cell_id	poi_count_total	poi_amenity_count	poi_shop_count	poi_tourism_count	poi_leisure_count	poi_office_count	poi_public_transport_count	poi_log1p_total
52_71	0	0	0	0	0	0	0	0.0
52_72	0	0	0	0	0	0	0	0.0
52_73	0	0	0	0	0	0	0	0.0
52_74	0	0	0	0	0	0	0	0.0
52_75	0	0	0	0	0	0	0	0.0
52_76	0	0	0	0	0	0	0	0.0
52_77	0	0	0	0	0	0	0	0.0
52_78	0	0	0	0	0	0	0	0.0
52_79	0	0	0	0	0	0	0	0.0
52_80	0	0	0	0	0	0	0	0.0
52_81	0	0	0	0	0	0	0	0.0
52_82	0	0	0	0	0	0	0	0.0
52_83	0	0	0	0	0	0	0	0.0
52_84	0	0	0	0	0	0	0	0.0
52_85	0	0	0	0	0	0	0	0.0
52_86	0	0	0	0	0	0	0	0.0
52_87	0	0	0	0	0	0	0	0.0
52_88	0	0	0	0	0	0	0	0.0
52_89	0	0	0	0	0	0	0	0.0
52_90	0	0	0	0	0	0	0	0.0
52_91	0	0	0	0	0	0	0	0.0
52_92	0	0	0	0	0	0	0	0.0
52_93	0	0	0	0	0	0	0	0.0
52_94	0	0	0	0	0	0	0	0.0
52_95	0	0	0	0	0	0	0	0.0
52_96	0	0	0	0	0	0	0	0.0
52_97	0	0	0	0	0	0	0	0.0
52_98	0	0	0	0	0	0	0	0.0
52_99	0	0	0	0	0	0	0	0.0
52_100	0	0	0	0	0	0	0	0.0
53_1	0	0	0	0	0	0	0	0.0
53_2	0	0	0	0	0	0	0	0.0
53_3	0	0	0	0	0	0	0	0.0
53_4	0	0	0	0	0	0	0	0.0
53_5	0	0	0	0	0	0	0	0.0
53_6	0	0	0	0	0	0	0	0.0
53_7	0	0	0	0	0	0	0	0.0
53_8	0	0	0	0	0	0	0	0.0
53_9	0	0	0	0	0	0	0	0.0
53_10	0	0	0	0	0	0	0	0.0
53_11	0	0	0	0	0	0	0	0.0
53_12	0	0	0	0	0	0	0	0.0
53_13	0	0	0	0	0	0	0	0.0
53_14	0	0	0	0	0	0	0	0.0
53_15	0	0	0	0	0	0	0	0.0
53_16	0	0	0	0	0	0	0	0.0
53_17	0	0	0	0	0	0	0	0.0
53_18	0	0	0	0	0	0	0	0.0
53_19	0	0	0	0	0	0	0	0.0
53_20	0	0	0	0	0	0	0	0.0
53_21	0	0	0	0	0	0	0	0.0
53_22	0	0	0	0	0	0	0	0.0
53_23	0	0	0	0	0	0	0	0.0
53_24	0	0	0	0	0	0	0	0.0
53_25	0	0	0	0	0	0	0	0.0
53_26	0	0	0	0	0	0	0	0.0
53_27	0	0	0	0	0	0	0	0.0
53_28	0	0	0	0	0	0	0	0.0
53_29	0	0	0	0	0	0	0	0.0
53_30	0	0	0	0	0	0	0	0.0
53_31	0	0	0	0	0	0	0	0.0
53_32	0	0	0	0	0	0	0	0.0
53_33	0	0	0	0	0	0	0	0.0
53_34	0	0	0	0	0	0	0	0.0
53_35	0	0	0	0	0	0	0	0.0
53_36	10	7	0	2	1	0	0	2.3978952727983707
53_37	23	13	0	1	8	1	0	3.1780538303479458
53_38	7	6	0	0	1	0	0	2.0794415416798357
53_39	1	1	0	0	0	0	0	0.6931471805599453
53_40	1	1	0	0	0	0	0	0.6931471805599453
53_41	0	0	0	0	0	0	0	0.0
53_42	0	0	0	0	0	0	0	0.0
53_43	0	0	0	0	0	0	0	0.0
53_44	0	0	0	0	0	0	0	0.0
53_45	8	7	1	0	0	0	0	2.1972245773362196
53_46	1	1	0	0	0	0	0	0.6931471805599453
53_47	2	1	0	0	0	0	1	1.0986122886681098
53_48	0	0	0	0	0	0	0	0.0
53_49	0	0	0	0	0	0	0	0.0
53_50	0	0	0	0	0	0	0	0.0
53_51	6	5	0	0	0	1	0	1.9459101490553132
53_52	0	0	0	0	0	0	0	0.0
53_53	0	0	0	0	0	0	0	0.0
53_54	1	1	0	0	0	0	0	0.6931471805599453
53_55	2	0	0	0	2	0	0	1.0986122886681098
53_56	0	0	0	0	0	0	0	0.0
53_57	0	0	0	0	0	0	0	0.0
53_58	0	0	0	0	0	0	0	0.0
53_59	0	0	0	0	0	0	0	0.0
53_60	0	0	0	0	0	0	0	0.0
53_61	0	0	0	0	0	0	0	0.0
53_62	0	0	0	0	0	0	0	0.0
53_63	0	0	0	0	0	0	0	0.0
53_64	0	0	0	0	0	0	0	0.0
53_65	0	0	0	0	0	0	0	0.0
53_66	0	0	0	0	0	0	0	0.0
53_67	0	0	0	0	0	0	0	0.0
53_68	0	0	0	0	0	0	0	0.0
53_69	0	0	0	0	0	0	0	0.0
53_70	0	0	0	0	0	0	0	0.0
53_71	0	0	0	0	0	0	0	0.0
53_72	0	0	0	0	0	0	0	0.0
53_73	0	0	0	0	0	0	0	0.0
53_74	0	0	0	0	0	0	0	0.0
53_75	0	0	0	0	0	0	0	0.0
53_76	0	0	0	0	0	0	0	0.0
53_77	0	0	0	0	0	0	0	0.0
53_78	0	0	0	0	0	0	0	0.0
53_79	0	0	0	0	0	0	0	0.0
53_80	0	0	0	0	0	0	0	0.0
53_81	0	0	0	0	0	0	0	0.0
53_82	0	0	0	0	0	0	0	0.0
53_83	0	0	0	0	0	0	0	0.0
53_84	0	0	0	0	0	0	0	0.0
53_85	0	0	0	0	0	0	0	0.0
53_86	0	0	0	0	0	0	0	0.0
53_87	0	0	0	0	0	0	0	0.0
53_88	0	0	0	0	0	0	0	0.0
53_89	0	0	0	0	0	0	0	0.0
53_90	0	0	0	0	0	0	0	0.0
53_91	0	0	0	0	0	0	0	0.0
53_92	0	0	0	0	0	0	0	0.0
53_93	0	0	0	0	0	0	0	0.0
53_94	0	0	0	0	0	0	0	0.0
53_95	0	0	0	0	0	0	0	0.0
53_96	0	0	0	0	0	0	0	0.0
53_97	0	0	0	0	0	0	0	0.0
53_98	0	0	0	0	0	0	0	0.0
53_99	0	0	0	0	0	0	0	0.0
53_100	0	0	0	0	0	0	0	0.0
54_1	0	0	0	0	0	0	0	0.0
54_2	0	0	0	0	0	0	0	0.0
54_3	0	0	0	0	0	0	0	0.0
54_4	0	0	0	0	0	0	0	0.0
54_5	0	0	0	0	0	0	0	0.0
54_6	0	0	0	0	0	0	0	0.0
54_7	0	0	0	0	0	0	0	0.0
54_8	0	0	0	0	0	0	0	0.0
54_9	0	0	0	0	0	0	0	0.0
54_10	0	0	0	0	0	0	0	0.0
54_11	0	0	0	0	0	0	0	0.0
54_12	0	0	0	0	0	0	0	0.0
54_13	0	0	0	0	0	0	0	0.0
54_14	0	0	0	0	0	0	0	0.0
54_15	0	0	0	0	0	0	0	0.0
54_16	0	0	0	0	0	0	0	0.0
54_17	0	0	0	0	0	0	0	0.0
54_18	0	0	0	0	0	0	0	0.0
54_19	0	0	0	0	0	0	0	0.0
54_20	0	0	0	0	0	0	0	0.0
54_21	0	0	0	0	0	0	0	0.0
54_22	0	0	0	0	0	0	0	0.0
54_23	0	0	0	0	0	0	0	0.0
54_24	0	0	0	0	0	0	0	0.0
54_25	0	0	0	0	0	0	0	0.0
54_26	0	0	0	0	0	0	0	0.0
54_27	0	0	0	0	0	0	0	0.0
54_28	0	0	0	0	0	0	0	0.0
54_29	0	0	0	0	0	0	0	0.0
54_30	0	0	0	0	0	0	0	0.0
54_31	0	0	0	0	0	0	0	0.0
54_32	0	0	0	0	0	0	0	0.0
54_33	0	0	0	0	0	0	0	0.0
54_34	0	0	0	0	0	0	0	0.0
54_35	0	0	0	0	0	0	0	0.0
54_36	0	0	0	0	0	0	0	0.0
54_37	0	0	0	0	0	0	0	0.0
54_38	0	0	0	0	0	0	0	0.0
54_39	2	2	0	0	0	0	0	1.0986122886681098
54_40	0	0	0	0	0	0	0	0.0
54_41	0	0	0	0	0	0	0	0.0
54_42	0	0	0	0	0	0	0	0.0
54_43	0	0	0	0	0	0	0	0.0
54_44	6	5	0	0	1	0	0	1.9459101490553132
54_45	0	0	0	0	0	0	0	0.0
54_46	0	0	0	0	0	0	0	0.0
54_47	12	10	0	0	2	0	0	2.5649493574615367
54_48	0	0	0	0	0	0	0	0.0
54_49	0	0	0	0	0	0	0	0.0
54_50	1	1	0	0	0	0	0	0.6931471805599453
54_51	0	0	0	0	0	0	0	0.0
54_52	0	0	0	0	0	0	0	0.0
54_53	0	0	0	0	0	0	0	0.0
54_54	0	0	0	0	0	0	0	0.0
54_55	4	2	0	0	2	0	0	1.6094379124341003
54_56	84	49	4	8	7	3	13	4.442651256490317
54_57	7	3	0	1	0	0	3	2.0794415416798357
54_58	1	0	0	0	0	0	1	0.6931471805599453
54_59	16	6	0	4	1	0	5	2.833213344056216
54_60	42	26	0	4	6	1	5	3.7612001156935624
54_61	7	1	0	2	0	0	4	2.0794415416798357
54_62	0	0	0	0	0	0	0	0.0
54_63	0	0	0	0	0	0	0	0.0
54_64	0	0	0	0	0	0	0	0.0
54_65	0	0	0	0	0	0	0	0.0
54_66	0	0	0	0	0	0	0	0.0
54_67	0	0	0	0	0	0	0	0.0
54_68	0	0	0	0	0	0	0	0.0
54_69	0	0	0	0	0	0	0	0.0
54_70	0	0	0	0	0	0	0	0.0
54_71	0	0	0	0	0	0	0	0.0
54_72	0	0	0	0	0	0	0	0.0
54_73	0	0	0	0	0	0	0	0.0
54_74	0	0	0	0	0	0	0	0.0
54_75	0	0	0	0	0	0	0	0.0
54_76	0	0	0	0	0	0	0	0.0
54_77	0	0	0	0	0	0	0	0.0
54_78	0	0	0	0	0	0	0	0.0
54_79	0	0	0	0	0	0	0	0.0
54_80	0	0	0	0	0	0	0	0.0
54_81	0	0	0	0	0	0	0	0.0
54_82	0	0	0	0	0	0	0	0.0
54_83	0	0	0	0	0	0	0	0.0
54_84	0	0	0	0	0	0	0	0.0
54_85	0	0	0	0	0	0	0	0.0
54_86	0	0	0	0	0	0	0	0.0
54_87	0	0	0	0	0	0	0	0.0
54_88	0	0	0	0	0	0	0	0.0
54_89	0	0	0	0	0	0	0	0.0
54_90	0	0	0	0	0	0	0	0.0
54_91	0	0	0	0	0	0	0	0.0
54_92	0	0	0	0	0	0	0	0.0
54_93	0	0	0	0	0	0	0	0.0
54_94	0	0	0	0	0	0	0	0.0
54_95	0	0	0	0	0	0	0	0.0
54_96	0	0	0	0	0	0	0	0.0
54_97	0	0	0	0	0	0	0	0.0
54_98	0	0	0	0	0	0	0	0.0
54_99	0	0	0	0	0	0	0	0.0
54_100	0	0	0	0	0	0	0	0.0
55_1	0	0	0	0	0	0	0	0.0
55_2	0	0	0	0	0	0	0	0.0
55_3	0	0	0	0	0	0	0	0.0
55_4	0	0	0	0	0	0	0	0.0
55_5	0	0	0	0	0	0	0	0.0
55_6	0	0	0	0	0	0	0	0.0
55_7	0	0	0	0	0	0	0	0.0
55_8	0	0	0	0	0	0	0	0.0
55_9	0	0	0	0	0	0	0	0.0
55_10	0	0	0	0	0	0	0	0.0
55_11	0	0	0	0	0	0	0	0.0
55_12	0	0	0	0	0	0	0	0.0
55_13	0	0	0	0	0	0	0	0.0
55_14	0	0	0	0	0	0	0	0.0
55_15	0	0	0	0	0	0	0	0.0
55_16	0	0	0	0	0	0	0	0.0
55_17	0	0	0	0	0	0	0	0.0
55_18	0	0	0	0	0	0	0	0.0
55_19	0	0	0	0	0	0	0	0.0
55_20	0	0	0	0	0	0	0	0.0
55_21	0	0	0	0	0	0	0	0.0
55_22	0	0	0	0	0	0	0	0.0
55_23	0	0	0	0	0	0	0	0.0
55_24	0	0	0	0	0	0	0	0.0
55_25	0	0	0	0	0	0	0	0.0
55_26	0	0	0	0	0	0	0	0.0
55_27	0	0	0	0	0	0	0	0.0
55_28	0	0	0	0	0	0	0	0.0
55_29	0	0	0	0	0	0	0	0.0
55_30	0	0	0	0	0	0	0	0.0
55_31	0	0	0	0	0	0	0	0.0
55_32	0	0	0	0	0	0	0	0.0
55_33	0	0	0	0	0	0	0	0.0
55_34	0	0	0	0	0	0	0	0.0
55_35	1	1	0	0	0	0	0	0.6931471805599453
55_36	0	0	0	0	0	0	0	0.0
55_37	0	0	0	0	0	0	0	0.0
55_38	0	0	0	0	0	0	0	0.0
55_39	0	0	0	0	0	0	0	0.0
55_40	0	0	0	0	0	0	0	0.0
55_41	0	0	0	0	0	0	0	0.0
55_42	0	0	0	0	0	0	0	0.0
55_43	0	0	0	0	0	0	0	0.0
55_44	6	4	0	0	2	0	0	1.9459101490553132
55_45	0	0	0	0	0	0	0	0.0
55_46	0	0	0	0	0	0	0	0.0
55_47	0	0	0	0	0	0	0	0.0
55_48	1	0	0	0	1	0	0	0.6931471805599453
55_49	4	4	0	0	0	0	0	1.6094379124341003
55_50	0	0	0	0	0	0	0	0.0
55_51	0	0	0	0	0	0	0	0.0
55_52	0	0	0	0	0	0	0	0.0
55_53	4	4	0	0	0	0	0	1.6094379124341003
55_54	0	0	0	0	0	0	0	0.0
55_55	3	2	1	0	0	0	0	1.3862943611198906
55_56	3	1	0	1	1	0	0	1.3862943611198906
55_57	0	0	0	0	0	0	0	0.0
55_58	3	0	0	0	0	0	3	1.3862943611198906
55_59	4	2	1	0	0	0	1	1.6094379124341003
55_60	1	0	0	0	0	0	1	0.6931471805599453
55_61	2	1	0	0	0	0	1	1.0986122886681098
55_62	6	2	0	0	1	0	3	1.9459101490553132
55_63	0	0	0	0	0	0	0	0.0
55_64	0	0	0	0	0	0	0	0.0
55_65	0	0	0	0	0	0	0	0.0
55_66	0	0	0	0	0	0	0	0.0
55_67	0	0	0	0	0	0	0	0.0
55_68	0	0	0	0	0	0	0	0.0
55_69	0	0	0	0	0	0	0	0.0
55_70	0	0	0	0	0	0	0	0.0
55_71	0	0	0	0	0	0	0	0.0
55_72	0	0	0	0	0	0	0	0.0
55_73	0	0	0	0	0	0	0	0.0
55_74	0	0	0	0	0	0	0	0.0
55_75	0	0	0	0	0	0	0	0.0
55_76	0	0	0	0	0	0	0	0.0
55_77	0	0	0	0	0	0	0	0.0
55_78	0	0	0	0	0	0	0	0.0
55_79	0	0	0	0	0	0	0	0.0
55_80	0	0	0	0	0	0	0	0.0
55_81	0	0	0	0	0	0	0	0.0
55_82	0	0	0	0	0	0	0	0.0
55_83	0	0	0	0	0	0	0	0.0
55_84	0	0	0	0	0	0	0	0.0
55_85	0	0	0	0	0	0	0	0.0
55_86	0	0	0	0	0	0	0	0.0
55_87	0	0	0	0	0	0	0	0.0
55_88	0	0	0	0	0	0	0	0.0
55_89	0	0	0	0	0	0	0	0.0
55_90	0	0	0	0	0	0	0	0.0
55_91	0	0	0	0	0	0	0	0.0
55_92	0	0	0	0	0	0	0	0.0
55_93	0	0	0	0	0	0	0	0.0
55_94	0	0	0	0	0	0	0	0.0
55_95	0	0	0	0	0	0	0	0.0
55_96	0	0	0	0	0	0	0	0.0
55_97	0	0	0	0	0	0	0	0.0
55_98	0	0	0	0	0	0	0	0.0
55_99	0	0	0	0	0	0	0	0.0
55_100	0	0	0	0	0	0	0	0.0
56_1	0	0	0	0	0	0	0	0.0
56_2	0	0	0	0	0	0	0	0.0
56_3	0	0	0	0	0	0	0	0.0
56_4	0	0	0	0	0	0	0	0.0
56_5	0	0	0	0	0	0	0	0.0
56_6	0	0	0	0	0	0	0	0.0
56_7	0	0	0	0	0	0	0	0.0
56_8	0	0	0	0	0	0	0	0.0
56_9	0	0	0	0	0	0	0	0.0
56_10	0	0	0	0	0	0	0	0.0
56_11	0	0	0	0	0	0	0	0.0
56_12	0	0	0	0	0	0	0	0.0
56_13	0	0	0	0	0	0	0	0.0
56_14	0	0	0	0	0	0	0	0.0
56_15	0	0	0	0	0	0	0	0.0
56_16	0	0	0	0	0	0	0	0.0
56_17	0	0	0	0	0	0	0	0.0
56_18	0	0	0	0	0	0	0	0.0
56_19	0	0	0	0	0	0	0	0.0
56_20	0	0	0	0	0	0	0	0.0
56_21	0	0	0	0	0	0	0	0.0
56_22	0	0	0	0	0	0	0	0.0
56_23	0	0	0	0	0	0	0	0.0
56_24	0	0	0	0	0	0	0	0.0
56_25	0	0	0	0	0	0	0	0.0
56_26	0	0	0	0	0	0	0	0.0
56_27	0	0	0	0	0	0	0	0.0
56_28	0	0	0	0	0	0	0	0.0
56_29	0	0	0	0	0	0	0	0.0
56_30	0	0	0	0	0	0	0	0.0
56_31	0	0	0	0	0	0	0	0.0
56_32	0	0	0	0	0	0	0	0.0
56_33	0	0	0	0	0	0	0	0.0
56_34	0	0	0	0	0	0	0	0.0
56_35	0	0	0	0	0	0	0	0.0
56_36	0	0	0	0	0	0	0	0.0
56_37	2	2	0	0	0	0	0	1.0986122886681098
56_38	0	0	0	0	0	0	0	0.0
56_39	1	1	0	0	0	0	0	0.6931471805599453
56_40	0	0	0	0	0	0	0	0.0
56_41	0	0	0	0	0	0	0	0.0
56_42	1	1	0	0	0	0	0	0.6931471805599453
56_43	0	0	0	0	0	0	0	0.0
56_44	3	0	0	0	0	0	3	1.3862943611198906
56_45	0	0	0	0	0	0	0	0.0
56_46	0	0	0	0	0	0	0	0.0
56_47	0	0	0	0	0	0	0	0.0
56_48	0	0	0	0	0	0	0	0.0
56_49	1	1	0	0	0	0	0	0.6931471805599453
56_50	0	0	0	0	0	0	0	0.0
56_51	3	3	0	0	0	0	0	1.3862943611198906
56_52	2	2	0	0	0	0	0	1.0986122886681098
56_53	3	3	0	0	0	0	0	1.3862943611198906
56_54	17	12	2	0	2	1	0	2.8903717578961645
56_55	0	0	0	0	0	0	0	0.0
56_56	0	0	0	0	0	0	0	0.0
56_57	5	3	0	0	2	0	0	1.791759469228055
56_58	0	0	0	0	0	0	0	0.0
56_59	9	5	0	0	2	0	2	2.302585092994046
56_60	11	6	1	0	0	0	4	2.4849066497880004
56_61	41	20	0	0	10	0	11	3.7376696182833684
56_62	10	9	0	1	0	0	0	2.3978952727983707
56_63	0	0	0	0	0	0	0	0.0
56_64	0	0	0	0	0	0	0	0.0
56_65	0	0	0	0	0	0	0	0.0
56_66	0	0	0	0	0	0	0	0.0
56_67	0	0	0	0	0	0	0	0.0
56_68	0	0	0	0	0	0	0	0.0
56_69	0	0	0	0	0	0	0	0.0
56_70	0	0	0	0	0	0	0	0.0
56_71	0	0	0	0	0	0	0	0.0
56_72	0	0	0	0	0	0	0	0.0
56_73	0	0	0	0	0	0	0	0.0
56_74	0	0	0	0	0	0	0	0.0
56_75	0	0	0	0	0	0	0	0.0
56_76	0	0	0	0	0	0	0	0.0
56_77	0	0	0	0	0	0	0	0.0
56_78	0	0	0	0	0	0	0	0.0
56_79	0	0	0	0	0	0	0	0.0
56_80	0	0	0	0	0	0	0	0.0
56_81	0	0	0	0	0	0	0	0.0
56_82	0	0	0	0	0	0	0	0.0
56_83	0	0	0	0	0	0	0	0.0
56_84	0	0	0	0	0	0	0	0.0
56_85	0	0	0	0	0	0	0	0.0
56_86	0	0	0	0	0	0	0	0.0
56_87	0	0	0	0	0	0	0	0.0
56_88	0	0	0	0	0	0	0	0.0
56_89	0	0	0	0	0	0	0	0.0
56_90	0	0	0	0	0	0	0	0.0
56_91	0	0	0	0	0	0	0	0.0
56_92	0	0	0	0	0	0	0	0.0
56_93	0	0	0	0	0	0	0	0.0
56_94	0	0	0	0	0	0	0	0.0
56_95	0	0	0	0	0	0	0	0.0
56_96	0	0	0	0	0	0	0	0.0
56_97	0	0	0	0	0	0	0	0.0
56_98	0	0	0	0	0	0	0	0.0
56_99	0	0	0	0	0	0	0	0.0
56_100	0	0	0	0	0	0	0	0.0
57_1	0	0	0	0	0	0	0	0.0
57_2	0	0	0	0	0	0	0	0.0
57_3	0	0	0	0	0	0	0	0.0
57_4	0	0	0	0	0	0	0	0.0
57_5	0	0	0	0	0	0	0	0.0
57_6	0	0	0	0	0	0	0	0.0
57_7	0	0	0	0	0	0	0	0.0
57_8	0	0	0	0	0	0	0	0.0
57_9	0	0	0	0	0	0	0	0.0
57_10	0	0	0	0	0	0	0	0.0
57_11	0	0	0	0	0	0	0	0.0
57_12	0	0	0	0	0	0	0	0.0
57_13	0	0	0	0	0	0	0	0.0
57_14	0	0	0	0	0	0	0	0.0
57_15	0	0	0	0	0	0	0	0.0
57_16	0	0	0	0	0	0	0	0.0
57_17	0	0	0	0	0	0	0	0.0
57_18	0	0	0	0	0	0	0	0.0
57_19	0	0	0	0	0	0	0	0.0
57_20	0	0	0	0	0	0	0	0.0
57_21	0	0	0	0	0	0	0	0.0
57_22	0	0	0	0	0	0	0	0.0
57_23	0	0	0	0	0	0	0	0.0
57_24	0	0	0	0	0	0	0	0.0
57_25	0	0	0	0	0	0	0	0.0
57_26	0	0	0	0	0	0	0	0.0
57_27	0	0	0	0	0	0	0	0.0
57_28	0	0	0	0	0	0	0	0.0
57_29	0	0	0	0	0	0	0	0.0
57_30	0	0	0	0	0	0	0	0.0
57_31	0	0	0	0	0	0	0	0.0
57_32	0	0	0	0	0	0	0	0.0
57_33	0	0	0	0	0	0	0	0.0
57_34	0	0	0	0	0	0	0	0.0
57_35	0	0	0	0	0	0	0	0.0
57_36	0	0	0	0	0	0	0	0.0
57_37	0	0	0	0	0	0	0	0.0
57_38	0	0	0	0	0	0	0	0.0
57_39	9	7	0	0	2	0	0	2.302585092994046
57_40	0	0	0	0	0	0	0	0.0
57_41	0	0	0	0	0	0	0	0.0
57_42	1	1	0	0	0	0	0	0.6931471805599453
57_43	0	0	0	0	0	0	0	0.0
57_44	5	2	0	0	3	0	0	1.791759469228055
57_45	0	0	0	0	0	0	0	0.0
57_46	0	0	0	0	0	0	0	0.0
57_47	0	0	0	0	0	0	0	0.0
57_48	0	0	0	0	0	0	0	0.0
57_49	0	0	0	0	0	0	0	0.0
57_50	2	2	0	0	0	0	0	1.0986122886681098
57_51	5	3	0	2	0	0	0	1.791759469228055
57_52	0	0	0	0	0	0	0	0.0
57_53	15	11	0	1	3	0	0	2.772588722239781
57_54	6	4	0	0	2	0	0	1.9459101490553132
57_55	0	0	0	0	0	0	0	0.0
57_56	0	0	0	0	0	0	0	0.0
57_57	0	0	0	0	0	0	0	0.0
57_58	0	0	0	0	0	0	0	0.0
57_59	0	0	0	0	0	0	0	0.0
57_60	0	0	0	0	0	0	0	0.0
57_61	16	4	0	2	0	0	10	2.833213344056216
57_62	0	0	0	0	0	0	0	0.0
57_63	0	0	0	0	0	0	0	0.0
57_64	0	0	0	0	0	0	0	0.0
57_65	0	0	0	0	0	0	0	0.0
57_66	0	0	0	0	0	0	0	0.0
57_67	0	0	0	0	0	0	0	0.0
57_68	0	0	0	0	0	0	0	0.0
57_69	0	0	0	0	0	0	0	0.0
57_70	0	0	0	0	0	0	0	0.0
57_71	0	0	0	0	0	0	0	0.0
57_72	0	0	0	0	0	0	0	0.0
57_73	0	0	0	0	0	0	0	0.0
57_74	0	0	0	0	0	0	0	0.0
57_75	0	0	0	0	0	0	0	0.0
57_76	0	0	0	0	0	0	0	0.0
57_77	0	0	0	0	0	0	0	0.0
57_78	0	0	0	0	0	0	0	0.0
57_79	0	0	0	0	0	0	0	0.0
57_80	0	0	0	0	0	0	0	0.0
57_81	0	0	0	0	0	0	0	0.0
57_82	0	0	0	0	0	0	0	0.0
57_83	0	0	0	0	0	0	0	0.0
57_84	0	0	0	0	0	0	0	0.0
57_85	0	0	0	0	0	0	0	0.0
57_86	0	0	0	0	0	0	0	0.0
57_87	0	0	0	0	0	0	0	0.0
57_88	0	0	0	0	0	0	0	0.0
57_89	0	0	0	0	0	0	0	0.0
57_90	0	0	0	0	0	0	0	0.0
57_91	0	0	0	0	0	0	0	0.0
57_92	0	0	0	0	0	0	0	0.0
57_93	0	0	0	0	0	0	0	0.0
57_94	0	0	0	0	0	0	0	0.0
57_95	0	0	0	0	0	0	0	0.0
57_96	0	0	0	0	0	0	0	0.0
57_97	0	0	0	0	0	0	0	0.0
57_98	0	0	0	0	0	0	0	0.0
57_99	0	0	0	0	0	0	0	0.0
57_100	0	0	0	0	0	0	0	0.0
58_1	0	0	0	0	0	0	0	0.0
58_2	0	0	0	0	0	0	0	0.0
58_3	0	0	0	0	0	0	0	0.0
58_4	0	0	0	0	0	0	0	0.0
58_5	0	0	0	0	0	0	0	0.0
58_6	0	0	0	0	0	0	0	0.0
58_7	0	0	0	0	0	0	0	0.0
58_8	0	0	0	0	0	0	0	0.0
58_9	0	0	0	0	0	0	0	0.0
58_10	0	0	0	0	0	0	0	0.0
58_11	0	0	0	0	0	0	0	0.0
58_12	0	0	0	0	0	0	0	0.0
58_13	0	0	0	0	0	0	0	0.0
58_14	0	0	0	0	0	0	0	0.0
58_15	0	0	0	0	0	0	0	0.0
58_16	0	0	0	0	0	0	0	0.0
58_17	0	0	0	0	0	0	0	0.0
58_18	0	0	0	0	0	0	0	0.0
58_19	0	0	0	0	0	0	0	0.0
58_20	0	0	0	0	0	0	0	0.0
58_21	0	0	0	0	0	0	0	0.0
58_22	0	0	0	0	0	0	0	0.0
58_23	0	0	0	0	0	0	0	0.0
58_24	0	0	0	0	0	0	0	0.0
58_25	0	0	0	0	0	0	0	0.0
58_26	0	0	0	0	0	0	0	0.0
58_27	0	0	0	0	0	0	0	0.0
58_28	0	0	0	0	0	0	0	0.0
58_29	0	0	0	0	0	0	0	0.0
58_30	0	0	0	0	0	0	0	0.0
58_31	0	0	0	0	0	0	0	0.0
58_32	0	0	0	0	0	0	0	0.0
58_33	0	0	0	0	0	0	0	0.0
58_34	0	0	0	0	0	0	0	0.0
58_35	0	0	0	0	0	0	0	0.0
58_36	0	0	0	0	0	0	0	0.0
58_37	0	0	0	0	0	0	0	0.0
58_38	0	0	0	0	0	0	0	0.0
58_39	0	0	0	0	0	0	0	0.0
58_40	2	0	0	0	2	0	0	1.0986122886681098
58_41	2	1	0	1	0	0	0	1.0986122886681098
58_42	0	0	0	0	0	0	0	0.0
58_43	13	8	1	1	3	0	0	2.6390573296152584
58_44	369	209	59	30	23	23	25	5.91350300563827
58_45	11	5	1	1	4	0	0	2.4849066497880004
58_46	0	0	0	0	0	0	0	0.0
58_47	0	0	0	0	0	0	0	0.0
58_48	0	0	0	0	0	0	0	0.0
58_49	0	0	0	0	0	0	0	0.0
58_50	0	0	0	0	0	0	0	0.0
58_51	0	0	0	0	0	0	0	0.0
58_52	0	0	0	0	0	0	0	0.0
58_53	1	1	0	0	0	0	0	0.6931471805599453
58_54	0	0	0	0	0	0	0	0.0
58_55	0	0	0	0	0	0	0	0.0
58_56	0	0	0	0	0	0	0	0.0
58_57	0	0	0	0	0	0	0	0.0
58_58	1	1	0	0	0	0	0	0.6931471805599453
58_59	0	0	0	0	0	0	0	0.0
58_60	7	3	0	0	1	1	2	2.0794415416798357
58_61	11	4	0	4	1	0	2	2.4849066497880004
58_62	0	0	0	0	0	0	0	0.0
58_63	0	0	0	0	0	0	0	0.0
58_64	0	0	0	0	0	0	0	0.0
58_65	0	0	0	0	0	0	0	0.0
58_66	0	0	0	0	0	0	0	0.0
58_67	0	0	0	0	0	0	0	0.0
58_68	0	0	0	0	0	0	0	0.0
58_69	0	0	0	0	0	0	0	0.0
58_70	0	0	0	0	0	0	0	0.0
58_71	0	0	0	0	0	0	0	0.0
58_72	0	0	0	0	0	0	0	0.0
58_73	0	0	0	0	0	0	0	0.0
58_74	0	0	0	0	0	0	0	0.0
58_75	0	0	0	0	0	0	0	0.0
58_76	0	0	0	0	0	0	0	0.0
58_77	0	0	0	0	0	0	0	0.0
58_78	0	0	0	0	0	0	0	0.0
58_79	0	0	0	0	0	0	0	0.0
58_80	0	0	0	0	0	0	0	0.0
58_81	0	0	0	0	0	0	0	0.0
58_82	0	0	0	0	0	0	0	0.0
58_83	0	0	0	0	0	0	0	0.0
58_84	0	0	0	0	0	0	0	0.0
58_85	0	0	0	0	0	0	0	0.0
58_86	0	0	0	0	0	0	0	0.0
58_87	0	0	0	0	0	0	0	0.0
58_88	0	0	0	0	0	0	0	0.0
